Date,Close
2012-08-06,29.950000762939453
2012-08-07,30.260000228881836
2012-08-08,30.329999923706055
2012-08-09,30.5
2012-08-10,30.420000076293945
2012-08-13,30.389999389648438
2012-08-14,30.1299991607666
2012-08-15,30.200000762939453
2012-08-16,30.780000686645508
2012-08-17,30.899999618530273
2012-08-20,30.739999771118164
2012-08-21,30.799999237060547
2012-08-22,30.540000915527344
2012-08-23,30.260000228881836
2012-08-24,30.559999465942383
2012-08-27,30.690000534057617
2012-08-28,30.6299991607666
2012-08-29,30.649999618530273
2012-08-30,30.31999969482422
2012-08-31,30.81999969482422
2012-09-04,30.389999389648438
2012-09-05,30.389999389648438
2012-09-06,31.350000381469727
2012-09-07,30.950000762939453
2012-09-10,30.719999313354492
2012-09-11,30.790000915527344
2012-09-12,30.780000686645508
2012-09-13,30.940000534057617
2012-09-14,31.209999084472656
2012-09-17,31.209999084472656
2012-09-18,31.18000030517578
2012-09-19,31.049999237060547
2012-09-20,31.450000762939453
2012-09-21,31.190000534057617
2012-09-24,30.780000686645508
2012-09-25,30.389999389648438
2012-09-26,30.170000076293945
2012-09-27,30.15999984741211
2012-09-28,29.760000228881836
2012-10-01,29.489999771118164
2012-10-02,29.65999984741211
2012-10-03,29.860000610351562
2012-10-04,30.030000686645508
2012-10-05,29.850000381469727
2012-10-08,29.780000686645508
2012-10-09,29.280000686645508
2012-10-10,28.979999542236328
2012-10-11,28.950000762939453
2012-10-12,29.200000762939453
2012-10-15,29.510000228881836
2012-10-16,29.489999771118164
2012-10-17,29.59000015258789
2012-10-18,29.5
2012-10-19,28.639999389648438
2012-10-22,28.0
2012-10-23,28.049999237060547
2012-10-24,27.899999618530273
2012-10-25,27.8799991607666
2012-10-26,28.209999084472656
2012-10-31,28.540000915527344
2012-11-01,29.520000457763672
2012-11-02,29.5
2012-11-05,29.6299991607666
2012-11-06,29.860000610351562
2012-11-07,29.079999923706055
2012-11-08,28.809999465942383
2012-11-09,28.829999923706055
2012-11-12,28.219999313354492
2012-11-13,27.09000015258789
2012-11-14,26.84000015258789
2012-11-15,26.65999984741211
2012-11-16,26.520000457763672
2012-11-19,26.729999542236328
2012-11-20,26.709999084472656
2012-11-21,26.950000762939453
2012-11-23,27.700000762939453
2012-11-26,27.389999389648438
2012-11-27,27.079999923706055
2012-11-28,27.360000610351562
2012-11-29,26.950000762939453
2012-11-30,26.6200008392334
2012-12-03,26.43000030517578
2012-12-04,26.3700008392334
2012-12-05,26.670000076293945
2012-12-06,26.729999542236328
2012-12-07,26.459999084472656
2012-12-10,26.940000534057617
2012-12-11,27.31999969482422
2012-12-12,27.239999771118164
2012-12-13,27.110000610351562
2012-12-14,26.809999465942383
2012-12-17,27.100000381469727
2012-12-18,27.559999465942383
2012-12-19,27.309999465942383
2012-12-20,27.68000030517578
2012-12-21,27.450000762939453
2012-12-24,27.059999465942383
2012-12-26,26.860000610351562
2012-12-27,26.959999084472656
2012-12-28,26.549999237060547
2012-12-31,26.709999084472656
2013-01-02,27.6200008392334
2013-01-03,27.25
2013-01-04,26.739999771118164
2013-01-07,26.690000534057617
2013-01-08,26.549999237060547
2013-01-09,26.700000762939453
2013-01-10,26.459999084472656
2013-01-11,26.829999923706055
2013-01-14,26.889999389648438
2013-01-15,27.209999084472656
2013-01-16,27.040000915527344
2013-01-17,27.25
2013-01-18,27.25
2013-01-22,27.149999618530273
2013-01-23,27.610000610351562
2013-01-24,27.6299991607666
2013-01-25,27.8799991607666
2013-01-28,27.90999984741211
2013-01-29,28.010000228881836
2013-01-30,27.850000381469727
2013-01-31,27.450000762939453
2013-02-01,27.93000030517578
2013-02-04,27.440000534057617
2013-02-05,27.5
2013-02-06,27.34000015258789
2013-02-07,27.280000686645508
2013-02-08,27.549999237060547
2013-02-11,27.860000610351562
2013-02-12,27.8799991607666
2013-02-13,28.030000686645508
2013-02-14,28.040000915527344
2013-02-15,28.010000228881836
2013-02-19,28.049999237060547
2013-02-20,27.8700008392334
2013-02-21,27.489999771118164
2013-02-22,27.760000228881836
2013-02-25,27.3700008392334
2013-02-26,27.3700008392334
2013-02-27,27.809999465942383
2013-02-28,27.799999237060547
2013-03-01,27.950000762939453
2013-03-04,28.149999618530273
2013-03-05,28.350000381469727
2013-03-06,28.09000015258789
2013-03-07,28.139999389648438
2013-03-08,28.0
2013-03-11,27.8700008392334
2013-03-12,27.90999984741211
2013-03-13,27.920000076293945
2013-03-14,28.139999389648438
2013-03-15,28.040000915527344
2013-03-18,28.100000381469727
2013-03-19,28.18000030517578
2013-03-20,28.31999969482422
2013-03-21,28.110000610351562
2013-03-22,28.25
2013-03-25,28.15999984741211
2013-03-26,28.15999984741211
2013-03-27,28.3700008392334
2013-03-28,28.610000610351562
2013-04-01,28.610000610351562
2013-04-02,28.799999237060547
2013-04-03,28.559999465942383
2013-04-04,28.600000381469727
2013-04-05,28.700000762939453
2013-04-08,28.59000015258789
2013-04-09,29.610000610351562
2013-04-10,30.280000686645508
2013-04-11,28.940000534057617
2013-04-12,28.790000915527344
2013-04-15,28.690000534057617
2013-04-16,28.969999313354492
2013-04-17,28.829999923706055
2013-04-18,28.790000915527344
2013-04-19,29.770000457763672
2013-04-22,30.829999923706055
2013-04-23,30.600000381469727
2013-04-24,31.760000228881836
2013-04-25,31.940000534057617
2013-04-26,31.790000915527344
2013-04-29,32.61000061035156
2013-04-30,33.099998474121094
2013-05-01,32.720001220703125
2013-05-02,33.15999984741211
2013-05-03,33.4900016784668
2013-05-06,33.75
2013-05-07,33.310001373291016
2013-05-08,32.9900016784668
2013-05-09,32.65999984741211
2013-05-10,32.689998626708984
2013-05-13,33.029998779296875
2013-05-14,33.529998779296875
2013-05-15,33.849998474121094
2013-05-16,34.08000183105469
2013-05-17,34.869998931884766
2013-05-20,35.08000183105469
2013-05-21,34.849998474121094
2013-05-22,34.61000061035156
2013-05-23,34.150001525878906
2013-05-24,34.27000045776367
2013-05-28,35.02000045776367
2013-05-29,34.880001068115234
2013-05-30,35.029998779296875
2013-05-31,34.900001525878906
2013-06-03,35.59000015258789
2013-06-04,34.9900016784668
2013-06-05,34.779998779296875
2013-06-06,34.959999084472656
2013-06-07,35.66999816894531
2013-06-10,35.470001220703125
2013-06-11,34.84000015258789
2013-06-12,35.0
2013-06-13,34.720001220703125
2013-06-14,34.400001525878906
2013-06-17,35.0
2013-06-18,34.97999954223633
2013-06-19,34.59000015258789
2013-06-20,33.4900016784668
2013-06-21,33.27000045776367
2013-06-24,33.720001220703125
2013-06-25,33.66999816894531
2013-06-26,34.349998474121094
2013-06-27,34.619998931884766
2013-06-28,34.540000915527344
2013-07-01,34.36000061035156
2013-07-02,33.939998626708984
2013-07-03,34.0099983215332
2013-07-05,34.209999084472656
2013-07-08,34.33000183105469
2013-07-09,34.349998474121094
2013-07-10,34.70000076293945
2013-07-11,35.689998626708984
2013-07-12,35.66999816894531
2013-07-15,36.16999816894531
2013-07-16,36.27000045776367
2013-07-17,35.7400016784668
2013-07-18,35.439998626708984
2013-07-19,31.399999618530273
2013-07-22,32.0099983215332
2013-07-23,31.81999969482422
2013-07-24,31.959999084472656
2013-07-25,31.389999389648438
2013-07-26,31.6200008392334
2013-07-29,31.540000915527344
2013-07-30,31.850000381469727
2013-07-31,31.84000015258789
2013-08-01,31.670000076293945
2013-08-02,31.889999389648438
2013-08-05,31.700000762939453
2013-08-06,31.579999923706055
2013-08-07,32.060001373291016
2013-08-08,32.88999938964844
2013-08-09,32.70000076293945
2013-08-12,32.869998931884766
2013-08-13,32.22999954223633
2013-08-14,32.349998474121094
2013-08-15,31.790000915527344
2013-08-16,31.799999237060547
2013-08-19,31.389999389648438
2013-08-20,31.6200008392334
2013-08-21,31.610000610351562
2013-08-22,32.38999938964844
2013-08-23,34.75
2013-08-26,34.150001525878906
2013-08-27,33.2599983215332
2013-08-28,33.02000045776367
2013-08-29,33.54999923706055
2013-08-30,33.400001525878906
2013-09-03,31.8799991607666
2013-09-04,31.200000762939453
2013-09-05,31.229999542236328
2013-09-06,31.149999618530273
2013-09-09,31.65999984741211
2013-09-10,32.38999938964844
2013-09-11,32.7400016784668
2013-09-12,32.689998626708984
2013-09-13,33.029998779296875
2013-09-16,32.79999923706055
2013-09-17,32.93000030517578
2013-09-18,33.31999969482422
2013-09-19,33.63999938964844
2013-09-20,32.790000915527344
2013-09-23,32.7400016784668
2013-09-24,32.45000076293945
2013-09-25,32.5099983215332
2013-09-26,32.77000045776367
2013-09-27,33.27000045776367
2013-09-30,33.279998779296875
2013-10-01,33.58000183105469
2013-10-02,33.91999816894531
2013-10-03,33.86000061035156
2013-10-04,33.880001068115234
2013-10-07,33.29999923706055
2013-10-08,33.0099983215332
2013-10-09,33.06999969482422
2013-10-10,33.7599983215332
2013-10-11,34.130001068115234
2013-10-14,34.45000076293945
2013-10-15,34.4900016784668
2013-10-16,34.63999938964844
2013-10-17,34.91999816894531
2013-10-18,34.959999084472656
2013-10-21,34.9900016784668
2013-10-22,34.58000183105469
2013-10-23,33.7599983215332
2013-10-24,33.720001220703125
2013-10-25,35.72999954223633
2013-10-28,35.56999969482422
2013-10-29,35.52000045776367
2013-10-30,35.540000915527344
2013-10-31,35.40999984741211
2013-11-01,35.529998779296875
2013-11-04,35.939998626708984
2013-11-05,36.63999938964844
2013-11-06,38.18000030517578
2013-11-07,37.5
2013-11-08,37.779998779296875
2013-11-11,37.59000015258789
2013-11-12,37.36000061035156
2013-11-13,38.15999984741211
2013-11-14,38.02000045776367
2013-11-15,37.84000015258789
2013-11-18,37.20000076293945
2013-11-19,36.7400016784668
2013-11-20,37.08000183105469
2013-11-21,37.400001525878906
2013-11-22,37.56999969482422
2013-11-25,37.63999938964844
2013-11-26,37.349998474121094
2013-11-27,37.599998474121094
2013-11-29,38.130001068115234
2013-12-02,38.45000076293945
2013-12-03,38.310001373291016
2013-12-04,38.939998626708984
2013-12-05,38.0
2013-12-06,38.36000061035156
2013-12-09,38.709999084472656
2013-12-10,38.11000061035156
2013-12-11,37.61000061035156
2013-12-12,37.220001220703125
2013-12-13,36.689998626708984
2013-12-16,36.88999938964844
2013-12-17,36.52000045776367
2013-12-18,36.58000183105469
2013-12-19,36.25
2013-12-20,36.79999923706055
2013-12-23,36.619998931884766
2013-12-24,37.08000183105469
2013-12-26,37.439998626708984
2013-12-27,37.290000915527344
2013-12-30,37.290000915527344
2013-12-31,37.40999984741211
2014-01-02,37.15999984741211
2014-01-03,36.90999984741211
2014-01-06,36.130001068115234
2014-01-07,36.40999984741211
2014-01-08,35.7599983215332
2014-01-09,35.529998779296875
2014-01-10,36.040000915527344
2014-01-13,34.97999954223633
2014-01-14,35.779998779296875
2014-01-15,36.7599983215332
2014-01-16,36.88999938964844
2014-01-17,36.380001068115234
2014-01-21,36.16999816894531
2014-01-22,35.93000030517578
2014-01-23,36.060001373291016
2014-01-24,36.810001373291016
2014-01-27,36.029998779296875
2014-01-28,36.27000045776367
2014-01-29,36.65999984741211
2014-01-30,36.86000061035156
2014-01-31,37.84000015258789
2014-02-03,36.47999954223633
2014-02-04,36.349998474121094
2014-02-05,35.81999969482422
2014-02-06,36.18000030517578
2014-02-07,36.560001373291016
2014-02-10,36.79999923706055
2014-02-11,37.16999816894531
2014-02-12,37.470001220703125
2014-02-13,37.61000061035156
2014-02-14,37.619998931884766
2014-02-18,37.41999816894531
2014-02-19,37.5099983215332
2014-02-20,37.75
2014-02-21,37.97999954223633
2014-02-24,37.689998626708984
2014-02-25,37.540000915527344
2014-02-26,37.470001220703125
2014-02-27,37.86000061035156
2014-02-28,38.310001373291016
2014-03-03,37.779998779296875
2014-03-04,38.40999984741211
2014-03-05,38.11000061035156
2014-03-06,38.150001525878906
2014-03-07,37.900001525878906
2014-03-10,37.81999969482422
2014-03-11,38.02000045776367
2014-03-12,38.27000045776367
2014-03-13,37.88999938964844
2014-03-14,37.70000076293945
2014-03-17,38.04999923706055
2014-03-18,39.54999923706055
2014-03-19,39.27000045776367
2014-03-20,40.33000183105469
2014-03-21,40.15999984741211
2014-03-24,40.5
2014-03-25,40.34000015258789
2014-03-26,39.790000915527344
2014-03-27,39.36000061035156
2014-03-28,40.29999923706055
2014-03-31,40.9900016784668
2014-04-01,41.41999816894531
2014-04-02,41.349998474121094
2014-04-03,41.0099983215332
2014-04-04,39.869998931884766
2014-04-07,39.79999923706055
2014-04-08,39.81999969482422
2014-04-09,40.470001220703125
2014-04-10,39.36000061035156
2014-04-11,39.209999084472656
2014-04-14,39.18000030517578
2014-04-15,39.75
2014-04-16,40.400001525878906
2014-04-17,40.0099983215332
2014-04-21,39.939998626708984
2014-04-22,39.9900016784668
2014-04-23,39.689998626708984
2014-04-24,39.86000061035156
2014-04-25,39.90999984741211
2014-04-28,40.869998931884766
2014-04-29,40.5099983215332
2014-04-30,40.400001525878906
2014-05-01,40.0
2014-05-02,39.689998626708984
2014-05-05,39.43000030517578
2014-05-06,39.060001373291016
2014-05-07,39.41999816894531
2014-05-08,39.63999938964844
2014-05-09,39.540000915527344
2014-05-12,39.970001220703125
2014-05-13,40.41999816894531
2014-05-14,40.2400016784668
2014-05-15,39.599998474121094
2014-05-16,39.83000183105469
2014-05-19,39.75
2014-05-20,39.68000030517578
2014-05-21,40.349998474121094
2014-05-22,40.099998474121094
2014-05-23,40.119998931884766
2014-05-27,40.189998626708984
2014-05-28,40.0099983215332
2014-05-29,40.34000015258789
2014-05-30,40.939998626708984
2014-06-02,40.790000915527344
2014-06-03,40.290000915527344
2014-06-04,40.31999969482422
2014-06-05,41.209999084472656
2014-06-06,41.47999954223633
2014-06-09,41.27000045776367
2014-06-10,41.11000061035156
2014-06-11,40.86000061035156
2014-06-12,40.58000183105469
2014-06-13,41.22999954223633
2014-06-16,41.5
2014-06-17,41.68000030517578
2014-06-18,41.650001525878906
2014-06-19,41.5099983215332
2014-06-20,41.68000030517578
2014-06-23,41.9900016784668
2014-06-24,41.75
2014-06-25,42.029998779296875
2014-06-26,41.720001220703125
2014-06-27,42.25
2014-06-30,41.70000076293945
2014-07-01,41.869998931884766
2014-07-02,41.900001525878906
2014-07-03,41.79999923706055
2014-07-07,41.9900016784668
2014-07-08,41.779998779296875
2014-07-09,41.66999816894531
2014-07-10,41.689998626708984
2014-07-11,42.09000015258789
2014-07-14,42.13999938964844
2014-07-15,42.45000076293945
2014-07-16,44.08000183105469
2014-07-17,44.529998779296875
2014-07-18,44.689998626708984
2014-07-21,44.84000015258789
2014-07-22,44.83000183105469
2014-07-23,44.869998931884766
2014-07-24,44.400001525878906
2014-07-25,44.5
2014-07-28,43.970001220703125
2014-07-29,43.88999938964844
2014-07-30,43.58000183105469
2014-07-31,43.15999984741211
2014-08-01,42.86000061035156
2014-08-04,43.369998931884766
2014-08-05,43.08000183105469
2014-08-06,42.7400016784668
2014-08-07,43.22999954223633
2014-08-08,43.20000076293945
2014-08-11,43.20000076293945
2014-08-12,43.52000045776367
2014-08-13,44.08000183105469
2014-08-14,44.27000045776367
2014-08-15,44.790000915527344
2014-08-18,45.11000061035156
2014-08-19,45.33000183105469
2014-08-20,44.95000076293945
2014-08-21,45.220001220703125
2014-08-22,45.150001525878906
2014-08-25,45.16999816894531
2014-08-26,45.0099983215332
2014-08-27,44.869998931884766
2014-08-28,44.880001068115234
2014-08-29,45.43000030517578
2014-09-02,45.09000015258789
2014-09-03,44.959999084472656
2014-09-04,45.2599983215332
2014-09-05,45.90999984741211
2014-09-08,46.470001220703125
2014-09-09,46.7599983215332
2014-09-10,46.84000015258789
2014-09-11,47.0
2014-09-12,46.70000076293945
2014-09-15,46.2400016784668
2014-09-16,46.7599983215332
2014-09-17,46.52000045776367
2014-09-18,46.68000030517578
2014-09-19,47.52000045776367
2014-09-22,47.060001373291016
2014-09-23,46.560001373291016
2014-09-24,47.08000183105469
2014-09-25,46.040000915527344
2014-09-26,46.40999984741211
2014-09-29,46.439998626708984
2014-09-30,46.36000061035156
2014-10-01,45.900001525878906
2014-10-02,45.7599983215332
2014-10-03,46.09000015258789
2014-10-06,46.09000015258789
2014-10-07,45.529998779296875
2014-10-08,46.779998779296875
2014-10-09,45.849998474121094
2014-10-10,44.029998779296875
2014-10-13,43.650001525878906
2014-10-14,43.72999954223633
2014-10-15,43.220001220703125
2014-10-16,42.7400016784668
2014-10-17,43.630001068115234
2014-10-20,44.08000183105469
2014-10-21,44.880001068115234
2014-10-22,44.380001068115234
2014-10-23,45.02000045776367
2014-10-24,46.130001068115234
2014-10-27,45.90999984741211
2014-10-28,46.4900016784668
2014-10-29,46.619998931884766
2014-10-30,46.04999923706055
2014-10-31,46.95000076293945
2014-11-03,47.439998626708984
2014-11-04,47.56999969482422
2014-11-05,47.86000061035156
2014-11-06,48.70000076293945
2014-11-07,48.68000030517578
2014-11-10,48.88999938964844
2014-11-11,48.869998931884766
2014-11-12,48.779998779296875
2014-11-13,49.61000061035156
2014-11-14,49.58000183105469
2014-11-17,49.459999084472656
2014-11-18,48.7400016784668
2014-11-19,48.220001220703125
2014-11-20,48.70000076293945
2014-11-21,47.97999954223633
2014-11-24,47.59000015258789
2014-11-25,47.470001220703125
2014-11-26,47.75
2014-11-28,47.810001373291016
2014-12-01,48.619998931884766
2014-12-02,48.459999084472656
2014-12-03,48.08000183105469
2014-12-04,48.84000015258789
